"","A2","A3","A5","A7","A8","B3","Age","B7","B9","B11","B12","C2","C12","E2_9group","E4_21group","E6","E7","E8_a","E8_b","E8_c","E8_d","E8_e","E8_f","E8_g","E8_h","E8_i","E9","E10","E13","E13_1","E14_1","E14_2","E14_Result","E15","E16","E17","E22","E23","E24","G1_1","G1_2","J8","J9","J10_1","J10_2","J11_1","J11_2","J12_14group","J13","J14","J15","J15_Year","J16","J17_10group","J18","J19","J20","J21","J22","Weights_1","WeightsCalib_1","Weights_Year","WeightsCalib_Year","resident","nonresident","LR_WAP","LF","PNLF","empj","underemployed","iempj","emsj","iemsj","LU1_unemployed","LU2_combined","LU3_potential","LU4_composite","long_term_unemployed"
"2910",11,11,1,4,3,2,61,10,2,1,5,1,1,6,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,0,0,6,NA,NA,2,1,7,2,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1080332409972,82.6574620765314,1,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA
"2911",1,11,2,5,5,2,74,4,2,3,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,39000,0,1,NA,4,1,1,7,1,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.706623016872,19.3000000000702,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2912",1,11,2,5,5,1,50,4,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,150000,0,1,NA,6,1,1,7,1,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.706623016872,19.3000000000702,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2913",1,11,2,5,5,2,41,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,0,0,6,NA,NA,1,1,7,2,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.706623016872,19.3000000000702,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2914",8,11,2,4,2,2,25,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,0,0,6,NA,NA,1,1,7,2,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.706623016872,19.3000000000702,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2915",11,11,2,5,3,2,61,7,2,3,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,2,1,7,2,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.706623016872,19.3000000000702,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2916",11,11,2,5,3,2,35,10,2,2,5,1,1,2,16,1,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,79000,0,1,NA,4,1,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.706623016872,19.3000000000702,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917",1,1,1,3,2,1,56,10,2,2,5,1,1,2,16,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,48000,0,1,NA,4,1,1,7,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.104634708053,175.693187267729,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2918",1,1,1,3,2,2,48,5,2,2,5,1,1,3,10,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,69000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.104634708053,175.693187267729,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919",3,1,1,3,3,1,29,5,2,1,5,1,1,9,9,1,2,2,2,2,2,2,2,2,2,2,NA,3,4,NA,150000,0,1,NA,4,1,1,7,1,72,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.104634708053,175.693187267729,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2920",6,1,1,3,3,2,59,5,2,2,5,1,1,9,16,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,57000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.104634708053,175.693187267729,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2921",7,1,1,6,4,1,35,9,2,2,5,1,1,5,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,7,NA,2e+05,0,1,NA,4,2,1,7,1,54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.104634708053,175.693187267729,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2922",8,1,1,5,3,2,34,8,2,2,5,1,1,7,3,2,2,2,2,2,2,2,2,2,2,2,NA,3,6,NA,78000,0,1,NA,4,2,1,3,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.104634708053,175.693187267729,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2923",9,1,1,3,3,2,32,10,2,1,5,1,1,5,15,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,110000,0,1,NA,4,2,1,7,1,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.104634708053,175.693187267729,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2924",10,1,1,6,3,1,38,5,2,2,5,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,NA,3,7,NA,60000,0,1,NA,4,1,1,6,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.104634708053,175.693187267729,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2925",11,1,1,6,5,1,28,8,2,2,5,1,1,7,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,3e+05,0,1,NA,4,2,1,7,1,72,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.104634708053,175.693187267729,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2926",11,1,1,6,5,2,27,9,2,2,5,1,1,4,10,2,1,1,1,1,1,2,2,1,2,2,NA,3,4,NA,1e+05,0,1,NA,4,2,1,5,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.104634708053,175.693187267729,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2927",11,1,1,6,5,2,22,8,2,1,5,1,1,2,16,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,80000,0,1,NA,4,1,1,5,1,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.104634708053,175.693187267729,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2928",2,1,1,3,3,1,63,10,2,2,5,1,1,2,18,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1e+05,0,1,NA,4,1,1,7,2,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.227092370444,23.8000000000003,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2929",2,1,1,3,3,2,23,8,2,1,5,1,1,2,18,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,75000,0,1,NA,4,1,1,5,2,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.227092370444,23.8000000000003,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2930",4,1,1,2,2,2,65,10,2,1,5,1,1,2,16,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,102000,0,1,NA,4,1,1,7,2,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.227092370444,23.8000000000003,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2931",4,1,1,2,2,2,67,10,2,1,5,1,1,2,13,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,69000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.227092370444,23.8000000000003,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2932",5,1,1,4,4,1,24,7,2,1,5,1,1,3,7,2,1,2,1,2,2,2,2,2,2,2,NA,3,2,NA,120000,0,1,NA,4,2,1,7,1,54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.227092370444,23.8000000000003,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2933",7,1,1,6,3,1,45,5,2,2,5,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2,NA,3,7,NA,1e+05,0,1,NA,4,1,1,7,1,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.227092370444,23.8000000000003,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2934",8,1,1,4,3,2,52,7,2,2,5,1,1,3,17,2,1,1,1,1,1,2,2,1,2,2,NA,3,6,NA,60000,0,1,NA,4,1,1,7,1,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.227092370444,23.8000000000003,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2935",10,1,1,4,4,1,61,10,2,2,5,1,1,2,13,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,120000,0,1,NA,4,1,1,7,1,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.227092370444,23.8000000000003,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2936",10,1,1,4,4,2,49,10,2,2,5,1,1,5,20,2,2,2,2,2,2,2,2,2,2,2,NA,4,1,1,60000,0,1,NA,4,2,1,5,2,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.227092370444,23.8000000000003,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2937",2,1,1,6,5,2,39,7,2,2,5,1,1,3,17,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,50000,0,1,NA,4,1,1,7,2,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.15055633145,21.3000000000048,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2938",3,1,1,6,4,1,33,11,2,2,5,1,1,2,18,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,70000,0,1,NA,4,1,1,7,2,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.15055633145,21.3000000000048,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2939",6,1,1,3,3,2,67,10,2,4,5,1,1,2,17,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,130000,0,1,NA,4,1,1,7,2,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.15055633145,21.3000000000048,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2940",6,1,1,3,3,2,39,11,2,2,5,1,1,2,17,2,1,1,1,1,1,2,2,1,2,2,NA,3,5,NA,30000,0,1,NA,4,1,1,7,2,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.15055633145,21.3000000000048,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2941",6,1,1,3,3,1,36,11,2,2,5,1,1,3,3,2,1,1,1,1,1,2,2,3,2,2,NA,3,6,NA,120000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.15055633145,21.3000000000048,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2942",7,1,1,5,4,2,35,7,2,1,5,1,1,3,3,2,1,1,1,1,1,2,1,1,2,2,NA,3,6,NA,80000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.15055633145,21.3000000000048,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2943",8,1,1,3,2,2,70,10,2,1,5,1,1,2,7,2,1,1,1,1,1,2,1,1,2,2,NA,3,5,NA,105000,0,1,NA,4,1,1,7,1,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.15055633145,21.3000000000048,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2944",9,1,1,2,2,2,65,10,2,3,5,1,1,2,13,2,1,1,1,1,1,2,2,1,2,2,NA,3,6,NA,55000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.15055633145,21.3000000000048,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2945",9,1,1,2,2,2,28,9,2,1,5,1,1,2,16,2,1,1,1,1,1,2,2,1,2,2,NA,3,6,NA,1e+05,0,1,NA,4,1,1,7,2,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.15055633145,21.3000000000048,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2946",8,1,1,2,1,1,53,7,2,4,5,1,1,2,4,2,1,1,1,1,2,2,2,1,2,2,NA,3,7,NA,135000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.27301399384,25.3000000000058,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2947",2,1,1,5,4,2,64,5,2,3,5,1,1,9,15,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,102000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.859719383272,198.171830257528,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2948",2,1,1,5,4,2,40,5,2,2,5,1,1,9,15,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,95000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.859719383272,198.171830257528,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2949",11,1,1,4,4,2,24,8,2,1,5,1,1,4,7,2,1,1,1,1,2,2,2,1,2,2,NA,3,2,NA,120000,0,1,NA,4,2,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.966869837864,153.574904725574,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2950",2,2,1,3,1,2,28,5,2,3,5,1,1,9,16,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,63000,0,1,NA,4,2,1,6,1,35,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1650909090909,12.1033289164229,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA
"2951",3,2,1,6,6,1,48,5,2,2,5,1,1,9,7,1,1,1,1,1,1,2,2,3,2,2,NA,3,7,NA,60000,0,1,NA,4,1,1,7,1,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1650909090909,12.1033289164229,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2952",3,2,1,6,6,2,43,5,2,2,5,1,1,9,7,1,1,1,1,1,1,2,2,3,2,2,NA,3,7,NA,60000,0,1,NA,4,1,1,6,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1650909090909,12.1033289164229,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2953",4,2,1,2,1,2,44,10,2,2,5,1,1,5,5,2,1,1,1,1,1,2,2,1,2,2,NA,3,7,NA,85000,0,1,NA,4,2,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1650909090909,12.1033289164229,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2954",6,2,1,2,2,2,58,5,2,2,5,1,1,5,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,0,0,6,NA,NA,1,1,7,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1650909090909,12.1033289164229,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2955",7,2,1,5,1,2,23,5,2,4,5,1,1,5,19,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1e+05,0,1,NA,4,1,1,4,1,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1650909090909,12.1033289164229,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2956",8,2,1,4,2,2,43,5,2,2,5,1,1,6,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,5,2,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1650909090909,12.1033289164229,1,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA
"2957",10,2,1,8,5,2,57,10,2,2,5,1,1,2,15,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,120000,0,1,NA,4,2,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1650909090909,12.1033289164229,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2958",11,2,1,2,2,2,47,5,2,4,5,1,1,5,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,0,0,6,NA,NA,1,1,5,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1650909090909,12.1033289164229,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2959",1,2,2,3,2,2,56,5,2,3,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,0,0,6,NA,NA,1,1,7,2,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6586546850462,22.5260620390225,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2960",1,2,2,3,2,1,36,5,2,4,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,2e+05,0,1,NA,4,1,1,7,2,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6586546850462,22.5260620390225,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2961",2,2,2,2,2,1,71,5,2,2,5,1,1,5,1,1,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,60000,0,1,NA,4,1,1,7,1,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6586546850462,22.5260620390225,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2962",6,2,2,3,3,1,52,5,2,2,5,1,1,8,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,2e+05,0,1,NA,4,1,1,7,2,35,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6586546850462,22.5260620390225,1,NA,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA
"2963",6,2,2,3,3,2,49,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,60000,20000,5,NA,4,1,1,7,2,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6586546850462,22.5260620390225,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2964",6,2,2,3,3,1,28,5,2,1,5,1,1,7,6,1,2,2,2,2,2,2,2,2,2,1,NA,3,1,4,1e+05,0,1,NA,4,1,3,1,1,72,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6586546850462,22.5260620390225,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2965",7,2,2,8,7,2,48,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,0,0,6,NA,NA,1,1,7,2,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6586546850462,22.5260620390225,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2966",7,2,2,8,7,1,26,8,2,2,5,1,1,2,16,1,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,51000,0,1,NA,4,1,1,6,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6586546850462,22.5260620390225,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2967",7,2,2,8,7,1,24,8,2,1,5,1,1,7,6,2,2,2,2,2,2,2,2,2,2,1,NA,3,1,3,150000,0,1,NA,4,2,1,4,1,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6586546850462,22.5260620390225,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2968",7,2,2,8,7,2,61,5,2,1,5,1,1,6,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,2,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6586546850462,22.5260620390225,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2969",8,2,2,3,3,2,52,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,0,0,6,NA,NA,1,1,7,1,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6586546850462,22.5260620390225,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2970",8,2,2,3,3,1,32,5,2,1,5,1,1,7,6,3,2,2,2,2,2,2,2,2,2,1,NA,3,1,4,150000,0,1,NA,4,1,1,1,1,54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6586546850462,22.5260620390225,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2971",9,2,2,3,3,1,58,5,2,2,5,1,1,9,6,2,2,2,2,2,2,2,2,2,2,1,NA,3,7,NA,150000,0,1,NA,4,1,1,6,1,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6586546850462,22.5260620390225,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2972",9,2,2,3,3,2,56,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,0,0,6,NA,NA,1,1,7,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6586546850462,22.5260620390225,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2973",9,2,2,3,3,1,30,5,2,1,5,1,1,5,15,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,136000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6586546850462,22.5260620390225,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2974",2,2,2,4,4,1,58,10,2,2,5,1,1,8,8,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,120000,0,1,NA,4,2,1,7,1,98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.6283371139417,39.2050594818822,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
